response,ground_truth
"```json
{
  ""12_hours"": {
    ""ZCZC_MIATCPAT4"": {
      ""Andros"": 1,
      ""Grand_Bahama"": 14,
      ""New_Providence"": 3,
      ""APALACHICOLA"": 1,
      ""ST_MARKS_FL"": 1,
      ""1,
      ""PANAMA_CITY_FL"": 1,
      ""TALLAHASSEE_FL"": 1,
      ""CEDAR_KEY_FL"": 1,
      ""TAMPA_FL"": 1,
      ""VENICE_FL"": 1,
      ""FT_MYERS_FL"": 2,
      ""NAPLES_FL"": 1,
      ""KEY_WEST_FL"": 1,
      ""MARATHON_FL"": 1,
      ""HOMESTEAD"": 1,
      ""MIAMI"": 1,
      ""FORT_LAUDERDALE"": 1,
      ""WEST_PAMLICO"": 1,
      ""CAPE_HATTERAS"": 1,
      ""NEW_YORK"": 1,
      ""BOSTON"": 1,
      ""NEWPORT"": 1,
      ""NANTUCKET"": 1,
      ""GFMX_290N_850W"": 1,
      ""DESTIN_EXEC_AP"": 2,
      ""COLUMBUS_GA"": 2,
      ""CEDAR_KEY_FL"": 3,
      ""GRAND_BAHAMA"": 14,
      }
  },
  ""24_hours"": {
    ""{
    ""ZCZC_MIATCPAT4"": {
      ""Andros"": 3,
      ""Grand_Bahama"": 38,
      ""New_Providence"": 15,
      ""APALACHICOLA"": 1,
      ""ST_MARKS_FL"": 1,
      ""PANAMA_CITY_FL"": 3,
      ""TALLAHASSEE_FL"": 1,
      ""CEDAR_KEY_FL"": 4,
      ""TAMPA_FL"": 3,
      ""VENICE_FL"": 2,
      ""FT_MYERS_FL"": 3,
      ""NAPLES_FL"": 2,
      ""KEY_WEST_FL"": 1,
      ""MARATHON_FL"": 3,
      ""HOMESTEAD"": 2,
      ""MIAMI"": 4,
      ""FORT_LAUDERDALE"": 5,
      ""WEST_PAMLICO"": 1,
      ""CAPE_HATTERAS"": 1,
      ""NEW_YORK"": 1,
      ""BOSTON"": 1,
      ""NEWPORT"": 1,
      ""NANTUCKET"": 1,
      ""GFMX_290N_850W"": 4,
      ""DESTIN_EXEC_AP"": 2,
      ""COLUMBUS_GA"": 2,
      ""CEDAR_KEY_FL"": 14,
      ""GRAND_BAHAMA"": 38      }
  },
  ""48_hours"": {
    ""ZCZC_MIATCPAT4"": {
      ""Andros"": 4,
      ""Grand_Bahama"": 43,
      ""New_Providence"": 18,
      ""APALACHICOLA"": 1,
      ""ST_MARKS_FL"": 4,
      ""PANAMA_CITY_FL"": 4,
      ""TALLAHASSEE_FL"": 4,
      ""CEDAR_KEY_FL"": 14,
      ""TAMPA_FL"": 6,
      ""VENICE_FL"": 4,
      ""FT_MYERS_FL"": 5,
      ""NAPLES_FL"": 3,
      ""KEY_WEST_FL"": 1,
      ""MARATHON_FL"": 4,
      ""HOMESTEAD"": 3,
      ""MIAMI"": 7,
      ""FORT_LAUDERDALE"": 7,
      ""WEST_PAMLICO"": 2,
      ""CAPE_HATTERAS"": 1,
      ""NEW_YORK"": 1,
      ""BOSTON"": 1,
      ""NEWPORT"": 1,
      ""NANTUCKET"": 1,
      ""GFMX_290N_850W"": 8,
      ""DESTIN_EXEC_AP"": 3,
      ""COLUMBUS_GA"": 4,
      ""CEDAR_KEY_FL"": 21,
      ""GRAND_BAHAMA"": 43      }
  },
  ""72_hours"": {
    ""ZCZC_MIATCPAT4"": {
      ""Andros"": 6,
      ""Grand_Bahama"": 45,
      ""New_Providence"": 20,
      ""APALACHICOLA"": 1,
      ""ST_MARKS_FL"": 5,
      ""PANAMA_CITY_FL"": 6,
      ""TALLAHASSEE_FL"": 4,
      ""CEDAR_KEY_FL"": 21,
      ""TAMPA_FL"": 13,
      ""VENICE_FL"": 9,
      ""FT_MYERS_FL"": 8,
      ""NAPLES_FL"": 7,
      ""KEY_WEST_FL"": 3,
      ""MARATHON_FL"": 5,
      ""HOMESTEAD"": 4,
      ""MIAMI"": 9,
      ""FORT_LAUDERDALE"": 9,
      ""WEST_PAMLICO"": 4,
      ""CAPE_HATTERAS"": 2,
      ""NEW_YORK"": 1,
      ""BOSTON"": 1,
      ""NEWPORT"": 1,
      ""NANTUCKET"": 1,
      ""GFMX_290N_850W"": 8,
      ""DESTIN_EXEC_AP"": 4,
      ""COLUMBUS_GA"": 5,
      ""GRAND_BAHAMA"": 45      }
  },
  ""96_hours"": {
    ""ZCZC_MIATCPAT4"": {
      ""Andros"": 6,
      ""Grand_Bahama"": 46,
      ""New_Providence"": 21,
      ""APALACHICOLA"": 4,
      ""ST_MARKS_FL"": 9,
      ""PANAMA_CITY_FL"": 6,
      ""TALLAHASSEE_FL"": 4,
      ""CEDAR_KEY_FL"": 22,
      ""TAMPA_FL"": 13,
      ""VENICE_FL"": 9,
      ""FT_MYERS_FL"": 9,
      ""NAPLES_FL"": 7,
      ""KEY_WEST_FL"": 4,
      ""MARATHON_FL"": 6,
      ""HOMESTEAD"": 8,
      ""MIAMI"": 10,
      ""FORT_LAUDERDALE"": 10,
      ""WEST_PAMLICO"": 4,
      ""CAPE_HATTERAS"": 3,
      ""NEW_YORK"": 1,
      ""BOSTON"": 1,
      ""NEWPORT"": 1,
      ""NANTUCKET"": 1,
      ""GFMX_290N_850W"": 9,
      ""DESTIN_EXEC_AP"": 4,
      ""COLUMBUS_GA"": 5,
      ""CEDAR_KEY_FL"": 22,
      ""GRAND_BAHAMA"": 46      }
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '4%', 'in 72h': '16%', 'in 96h': '25%'}"
"```json
{
  ""12_hours"": 3,
  ""24_hours"": 32,
  ""48_hours"": 8,
  ""72_hours"": 2,
  ""96_hours"": 1
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '2%', 'in 72h': '20%', 'in 96h': '3%'}"
"```json
{
  ""12_hours"": 3,
  ""24_hours"": 32,
  ""48_hours"": 35,
  ""72_hours"": 8,
  ""96_hours"": 2
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '2%', 'in 72h': '22%', 'in 96h': '25%'}"
,None
,None
,None
,None
,None
,None
,None
,None
,None
,None
,None
,None
,0
,0
,0
,0
,None
,None
,None
,None
,None
,None
,None
,None
,A.
,A.
,A.
,A.
