response,ground_truth
Tornadoes are possible.,Brief spin-up tornadoes cannot be ruled out in outer rain-bands; reduced visibilities in heavy rain could disrupt pilotage and cargo handling.
Tornadoes are possible in the affected areas.,Brief minor coastal flooding and dangerous rip currents along Maryland beaches; localized ponding on terminal roadways during heavier downpours
Flooding and flash flooding.,Elevated seas and waves in the lower Chesapeake and approaches; possible restrictions on pilotage and small-craft operations
"Flash flooding is a potential hazard in Baltimore, MD due to the storm.",None significant expected for port operations at this time.
"There are no additional hazards specified for Baltimore, MD, excluding rainfall, wind, and storm surge.",Choppy seas on Chesapeake Bay and reduced visibility from periods of heavy rain may impact vessel scheduling and cargo handling.
"There are no additional hazards specified for Baltimore, MD, excluding rainfall, wind, and storm surge.","Minor tidal departures and increased wave action possible at the mouth of Chesapeake Bay, but impacts at Baltimore itself are minimal"
"There are no additional hazards specified for Baltimore, MD, excluding rainfall, wind, and storm surge.",Minor high surf and elevated waves on Chesapeake Bay shipping channels.
"There are no additional hazards mentioned for Baltimore, MD, excluding rainfall, wind, and storm surge.",None
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""95"",
    ""in 24h"": ""95"",
    ""in 48h"": ""95"",
    ""in 72h"": ""95"",
    ""in 96h"": ""95""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '2%', 'in 72h': '6%', 'in 96h': '8%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 84,
    ""in 24h"": 91,
    ""in 48h"": 91,
    ""in 72h"": 91,
    ""in 96h"": 91
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '10%', 'in 96h': '5%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 0,
    ""in 72h"": 29,
    ""in 96h"": 8
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '1%', 'in 96h': '5%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 2,
    ""in 24h"": 31,
    ""in 48h"": 61,
    ""in 72h"": 63,
    ""in 96h"": 0
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '4%', 'in 96h': '6%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 1,
    ""in 48h"": 24,
    ""in 72h"": 48,
    ""in 96h"": 40
  }
}
```","{'in 12h': '<1%', 'in 24h': '<1%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '1%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 0,
    ""in 72h"": 36,
    ""in 96h"": 50
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '1%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 1,
    ""in 24h"": 2,
    ""in 48h"": 10,
    ""in 72h"": 29,
    ""in 96h"": 24
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '1%', 'in 96h': '3%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 1,
    ""in 72h"": 14,
    ""in 96h"": 15
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 0,
    ""in 72h"": 4,
    ""in 96h"": 13
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
03-09-2016,None
03-09-2016,None
02-09-2016,None
02-09-2016,None
03-09-2016,None
03-09-2016,None
03-09-2016,None
02-09-2016,None
02-09-2016,None
03-09-2016,None
03-09-2016,None
03-09-2016,None
03-09-2016,None
03-09-2016,None
03-09-2016,None
03-09-2016,None
02-09-2016,None
02-09-2016,None
05-09-2016,None
05-09-2016,None
04-09-2016,None
04-09-2016,None
04-09-2016,None
04-09-2016,None
03-09-2016,None
03-09-2016,None
03-09-2016,None
5,0
5,0
5,0
5,0
5,0
Five,0
5,0
5,0
5,0
3,None
3,None
3,None
3,None
3,None
3,None
3,None
3,None
3,None
8,None
15,None
7,None
6,None
None,None
None,None
None,None
None,None
None,None
C. 10-20 vessels,A.
C. 10-20 vessels,A.
B. 1-10 vessels,A.
B. 1-10 vessels,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
