id,LLM1_score,LLM1_hallucinated,LLM1_ReactionLevel,LLM2_score,LLM2_hallucinated,LLM2_ReactionLevel,LLM3_score,LLM3_hallucinated,LLM3_ReactionLevel,LLM4_score,LLM4_hallucinated,LLM4_ReactionLevel,LLM5_score,LLM5_hallucinated,LLM5_ReactionLevel,LLM6_score,LLM6_hallucinated,LLM6_ReactionLevel,LLM7_score,LLM7_hallucinated,LLM7_ReactionLevel
923,1.0,False,,1.0,False,,1.0,False,,1.0,False,,0.0,False,,1.0,False,,1.0,False,
924,1.0,False,,1.0,False,,1.0,False,,1.0,False,,0.0,False,,1.0,False,,1.0,False,
925,1.0,False,,0.8,False,,1.0,False,,0.8,False,,0.8,False,,1.0,False,,1.0,False,
926,1.0,False,,0.8,False,,1.0,False,,0.8,False,,0.8,False,,1.0,False,,1.0,False,
927,1.0,False,,1.0,False,,1.0,False,,0.8,False,,0.0,False,,1.0,False,,1.0,False,
928,1.0,False,,0.8,False,,1.0,False,,0.8,False,,0.8,False,,1.0,False,,1.0,False,
936,0.6,False,,0.0,True,,0.6,False,,0.0,True,,0.0,False,,0.0,True,,0.0,True,
937,0.0,True,,0.0,True,,0.6,False,,0.0,True,,0.0,True,,0.6,False,,0.0,True,
939,0.0,True,,0.0,True,,0.6,False,,0.0,True,,0.0,True,,0.4,False,,0.0,True,
940,0.0,True,,0.0,True,,0.6,False,,0.0,True,,0.0,True,,0.4,False,,0.0,True,
941,0.0,True,,0.0,False,,0.6,False,,0.0,True,,0.4,False,,0.6,False,,0.0,True,
942,0.0,True,,0.0,True,,0.4,False,,0.0,True,,0.0,True,,0.4,False,,0.0,True,
992,0.6,False,,0.6,False,,0.8,False,,0.6,False,,0.6,False,,0.8,False,,0.4,False,
993,0.6,False,,0.6,False,,1.0,False,,0.6,False,,0.2,False,,0.8,False,,0.4,False,
995,0.2,False,,0.6,False,,0.4,False,,0.2,False,,0.2,False,,0.8,False,,0.4,False,
996,0.0,False,,0.4,False,,0.4,False,,0.0,False,,0.0,False,,0.4,False,,0.4,False,
997,0.0,False,,0.0,False,,0.4,False,,0.4,False,,0.0,False,,0.0,False,,0.0,False,
998,0.8,False,,0.4,False,,0.6,False,,0.0,True,,0.2,False,,0.8,False,,0.0,False,
1013,0.0,True,,0.0,True,,0.8,False,,0.0,True,,0.0,True,,0.4,False,,0.8,False,
1014,0.6,False,,0.0,True,,0.6,False,,0.0,True,,0.0,True,,0.4,False,,0.0,True,
1016,0.6,False,,0.0,True,,0.6,False,,0.0,True,,0.0,True,,0.4,False,,0.6,False,
1017,0.0,True,,0.0,True,,0.6,False,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
1018,0.6,False,,0.0,False,,0.6,False,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
1019,1.0,False,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
1169,0.0,False,,0.0,True,,0.0,False,,0.0,True,,0.0,False,,0.0,False,,0.0,True,
1170,0.0,False,,0.0,True,,0.0,False,,0.0,True,,0.0,False,,0.0,False,,0.0,False,
1171,0.0,False,,0.0,True,,0.0,False,,0.0,True,,0.0,False,,0.0,False,,0.0,False,
1172,0.0,False,,0.0,True,,0.0,False,,0.0,True,,0.0,False,,0.0,False,,0.0,True,
1173,0.0,False,,0.0,True,,0.0,False,,0.0,True,,0.0,False,,0.0,False,,0.0,False,
1174,0.0,False,,0.0,True,,0.0,False,,0.0,True,,0.0,False,,0.0,False,,0.0,False,
1178,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
1179,1.0,False,,1.0,False,,1.0,False,,0.0,True,,0.0,True,,1.0,False,,1.0,False,
1180,1.0,False,,1.0,False,,1.0,False,,0.0,True,,1.0,False,,1.0,False,,1.0,False,
1186,1.0,False,,0.0,True,,1.0,False,,1.0,False,,0.0,True,,0.0,True,,0.0,True,
1210,0.0,False,,1.0,False,,1.0,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,
1219,1.0,False,,0.0,False,,1.0,False,,0.0,True,,0.0,True,,0.4,False,,0.0,True,
1289,0.0,False,,0.0,True,,0.0,False,,0.0,True,,0.0,False,,0.0,False,,0.0,True,
1290,0.0,False,,0.0,True,,0.0,False,,0.0,True,,0.0,False,,0.0,False,,0.0,False,
1291,0.0,False,,0.0,True,,0.0,False,,0.0,True,,0.0,False,,0.0,False,,0.0,False,
1292,0.0,False,,0.0,True,,0.0,False,,0.0,True,,0.0,False,,0.0,False,,0.0,True,
1293,0.0,False,,0.0,True,,0.0,False,,0.0,True,,0.0,False,,0.0,False,,0.0,False,
1294,0.0,False,,0.0,True,,0.0,False,,0.0,True,,0.0,False,,0.0,False,,0.0,False,
1298,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
1299,1.0,False,,1.0,False,,1.0,False,,0.0,False,,1.0,False,,1.0,False,,1.0,False,
1300,1.0,False,,1.0,False,,1.0,False,,0.0,False,,0.0,False,,1.0,False,,1.0,False,
1427,0.0,False,,0.0,True,,0.4,True,,0.0,True,,0.0,False,,0.0,True,,0.0,True,
1428,0.0,True,,0.0,False,,0.4,True,,0.0,True,,0.0,False,,0.0,True,,0.0,True,
1429,0.0,False,,0.4,True,,0.4,True,,0.0,True,,0.0,False,,0.0,True,,0.0,True,
1434,0.0,True,,0.0,True,,0.0,False,,0.0,True,,0.0,False,,0.0,False,,0.0,True,
1435,0.0,True,,0.0,True,,0.0,False,,0.0,True,,0.0,False,,0.0,True,,0.0,True,
1436,0.0,True,,0.4,True,,0.4,True,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
1437,0.0,True,,0.0,True,,0.4,True,,0.0,True,,0.0,False,,0.0,True,,0.0,True,
1438,0.0,False,,0.4,True,,0.4,True,,0.0,True,,0.0,False,,0.0,False,,0.2,True,
1441,0.0,False,,0.0,True,,0.0,True,,0.0,True,,0.0,False,,0.0,False,,0.0,True,
1442,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,
1443,0.0,False,,0.0,False,,0.0,False,,0.0,True,,0.0,False,,0.0,False,,0.0,True,
1444,0.0,True,,0.0,False,,0.0,False,,0.0,True,,0.0,False,,0.0,False,,0.0,True,
1454,1.0,False,,0.0,False,,1.0,False,,1.0,False,,0.0,False,,1.0,False,,1.0,False,
1455,0.8,False,,0.0,False,,0.8,False,,1.0,False,,0.0,False,,0.8,False,,0.8,False,
1456,1.0,False,,1.0,False,,1.0,False,,0.8,False,,0.8,False,,1.0,False,,1.0,False,
1457,1.0,False,,1.0,False,,1.0,False,,1.0,False,,0.0,False,,1.0,False,,1.0,False,
1458,1.0,False,,1.0,False,,1.0,False,,1.0,False,,0.0,False,,1.0,False,,1.0,False,
1459,1.0,False,,1.0,False,,1.0,False,,1.0,False,,1.0,False,,1.0,False,,1.0,False,
1460,0.6,False,,0.4,False,,0.6,False,,1.0,False,,0.6,False,,0.6,False,,0.6,False,
1461,0.6,False,,0.6,False,,0.6,False,,1.0,False,,0.4,False,,0.6,False,,0.6,False,
1462,1.0,False,,0.0,False,,1.0,False,,0.8,False,,0.0,False,,1.0,False,,1.0,False,
1472,0.2,True,,0.2,True,,0.4,False,,0.2,True,,0.2,True,,0.2,True,,0.2,True,
1473,0.6,False,,0.2,True,,0.4,False,,0.2,True,,0.2,False,,0.6,False,,0.4,False,
1474,0.2,True,,0.2,True,,0.4,False,,0.2,True,,0.2,True,,0.2,True,,0.4,False,
1475,0.2,True,,0.2,True,,0.4,False,,0.2,True,,0.2,True,,0.2,True,,0.2,True,
1476,1.0,False,,1.0,False,,0.4,False,,0.2,True,,0.2,True,,0.6,False,,0.4,False,
1477,0.2,True,,0.2,True,,0.4,False,,0.2,True,,0.2,True,,0.2,True,,0.4,False,
1480,0.2,True,,0.2,True,,0.4,False,,0.4,False,,0.0,False,,0.6,False,,0.4,False,
1544,0.4,False,,0.4,False,,0.6,False,,1.0,False,,0.2,False,,1.0,False,,0.2,False,
1545,0.8,False,,0.4,False,,0.6,False,,0.8,False,,0.8,False,,0.6,False,,0.4,False,
1546,0.8,False,,0.4,False,,0.6,False,,0.8,False,,0.4,False,,0.6,False,,0.4,False,
1547,0.4,False,,0.4,False,,0.6,False,,0.8,False,,0.2,False,,0.8,False,,0.4,False,
1548,0.8,False,,0.4,False,,0.6,False,,0.6,False,,0.4,False,,0.6,False,,0.4,False,
1549,0.2,True,,0.4,False,,0.6,False,,0.2,True,,0.2,True,,0.2,True,,0.2,True,
1552,0.6,False,,0.2,True,,0.2,True,,0.2,True,,0.6,False,,0.2,True,,0.6,False,
1571,0.6,False,,0.4,False,,0.4,False,,0.2,True,,0.2,True,,0.4,False,,0.2,True,
1572,0.4,False,,0.4,False,,0.4,False,,0.2,True,,0.2,True,,0.6,False,,0.2,True,
1573,0.4,False,,0.4,False,,0.4,False,,0.2,True,,0.2,True,,0.6,False,,0.4,False,
1574,0.6,False,,0.6,False,,0.6,False,,0.2,True,,0.2,True,,0.6,False,,0.2,True,
1575,0.4,False,,0.4,False,,0.4,False,,0.2,True,,0.2,True,,0.8,False,,0.4,False,
1576,0.6,False,,0.6,False,,0.6,False,,0.2,True,,0.2,True,,0.8,False,,0.6,False,
1579,0.4,False,,0.4,False,,0.4,False,,0.4,False,,0.2,True,,0.4,False,,0.4,False,
1790,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,
1791,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,
1792,0.0,False,,0.6,False,,0.4,False,,0.0,True,,0.0,False,,0.0,False,,0.2,True,
1793,0.0,False,,0.6,False,,0.4,False,,0.0,True,,0.0,False,,0.0,False,,0.4,False,
1796,1.0,False,,1.0,False,,1.0,False,,0.8,False,,0.6,False,,1.0,False,,1.0,False,
1797,1.0,False,,1.0,False,,1.0,False,,0.8,False,,0.4,False,,1.0,False,,1.0,False,
1800,0.8,False,,0.0,False,,0.6,False,,0.6,False,,0.4,False,,0.8,False,,0.6,False,
1801,0.8,False,,0.6,False,,0.8,False,,0.2,True,,0.4,False,,0.6,False,,0.2,True,
1816,0.6,False,,0.6,False,,0.6,False,,0.6,False,,0.6,False,,0.6,False,,0.6,False,
1817,1.0,False,,1.0,False,,1.0,False,,1.0,False,,0.8,False,,1.0,False,,1.0,False,
1822,0.6,False,,0.4,False,,0.6,False,,0.6,False,,0.2,True,,0.4,False,,0.6,False,
1823,0.6,False,,0.2,True,,0.8,False,,0.2,True,,0.8,False,,0.2,True,,0.8,False,
1894,0.6,False,,0.4,False,,0.6,False,,0.0,True,,0.0,False,,0.2,True,,0.6,False,
1895,0.2,True,,0.2,True,,1.0,False,,0.0,True,,0.0,False,,0.0,False,,0.4,False,
1896,0.0,False,,0.2,True,,0.8,False,,0.0,True,,0.0,False,,0.6,False,,0.6,False,
1897,0.4,False,,0.2,True,,0.8,False,,0.0,True,,0.0,False,,0.6,False,,0.6,False,
1898,0.0,False,,0.0,True,,0.0,True,,0.0,True,,0.0,False,,0.0,True,,0.0,True,
1899,0.0,False,,0.0,True,,0.0,True,,0.0,True,,0.0,False,,0.0,True,,0.0,True,
1901,0.0,False,,0.0,True,,0.0,True,,0.0,True,,0.0,False,,0.0,False,,0.0,True,
1903,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,
1904,0.6,False,,0.6,False,,1.0,False,,0.0,True,,0.0,False,,0.0,True,,0.4,False,
1905,0.6,False,,0.0,False,,0.0,True,,0.0,True,,0.0,False,,0.0,True,,0.4,False,
1906,0.6,False,,0.6,False,,1.0,False,,0.0,True,,0.0,False,,0.4,False,,0.0,True,
1907,0.6,False,,0.6,False,,0.0,True,,0.0,True,,0.0,False,,0.0,False,,0.4,False,
1910,0.0,False,,0.0,True,,0.0,True,,0.0,True,,0.0,False,,0.0,False,,0.0,True,
1911,0.0,False,,0.0,True,,0.0,False,,0.0,True,,0.8,False,,0.0,False,,0.0,True,
1913,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,
1924,1.0,False,,0.4,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,,1.0,False,
1925,0.8,False,,0.0,False,,0.8,False,,1.0,False,,0.4,False,,0.8,False,,0.8,False,
1926,1.0,False,,0.2,False,,1.0,False,,0.8,False,,0.8,False,,1.0,False,,1.0,False,
1927,1.0,False,,0.8,False,,1.0,False,,0.8,False,,0.8,False,,1.0,False,,1.0,False,
1928,1.0,False,,1.0,False,,1.0,False,,1.0,False,,0.4,False,,1.0,False,,1.0,False,
1929,1.0,False,,1.0,False,,1.0,False,,1.0,False,,0.4,False,,0.2,False,,1.0,False,
1930,1.0,False,,1.0,False,,1.0,False,,1.0,False,,0.2,False,,1.0,False,,1.0,False,
1931,0.8,False,,0.4,False,,0.8,False,,1.0,False,,0.4,False,,0.8,False,,0.8,False,
1932,0.8,False,,0.8,False,,0.8,False,,1.0,False,,0.4,False,,0.8,False,,0.8,False,
1933,1.0,False,,0.0,False,,1.0,False,,0.8,False,,0.0,False,,1.0,False,,1.0,False,
1944,0.0,True,,0.0,True,,0.4,False,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
1945,0.0,True,,0.0,True,,0.4,False,,0.0,True,,0.0,True,,0.4,False,,0.4,False,
1946,0.0,True,,0.0,True,,0.4,False,,0.0,True,,0.0,True,,0.0,True,,0.4,False,
1947,0.0,True,,0.0,True,,0.4,False,,0.0,True,,0.0,True,,0.0,True,,0.4,False,
1949,0.0,True,,0.0,True,,0.4,False,,0.0,True,,0.0,True,,0.0,True,,0.4,False,
1950,0.0,True,,0.0,True,,0.4,False,,0.0,True,,0.0,True,,0.0,True,,0.4,False,
2024,0.6,False,,0.6,False,,0.0,True,,0.0,True,,0.0,True,,0.6,False,,0.4,False,
2025,0.0,True,,0.6,False,,0.0,True,,0.0,True,,0.4,False,,0.6,False,,0.0,True,
2026,0.0,True,,0.0,False,,0.0,True,,0.0,True,,0.4,False,,0.0,True,,0.0,True,
2027,1.0,False,,0.6,False,,0.0,True,,0.0,True,,0.0,True,,1.0,False,,0.4,False,
2029,0.0,True,,0.6,False,,0.0,True,,0.0,True,,0.0,False,,0.0,True,,0.0,True,
2030,0.0,True,,0.0,False,,0.0,True,,0.4,False,,0.0,True,,0.0,True,,0.4,False,
2054,0.4,False,,0.4,False,,0.4,False,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
2055,0.4,False,,0.4,False,,0.4,False,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
2056,0.4,False,,0.4,False,,0.4,False,,0.0,True,,0.0,True,,0.0,True,,0.4,False,
2057,0.4,False,,0.0,False,,0.4,False,,0.0,True,,0.0,True,,0.0,True,,0.4,False,
2059,0.4,False,,0.4,False,,0.4,False,,0.0,True,,0.0,True,,0.0,True,,0.0,True,
2060,0.4,False,,0.4,False,,0.4,False,,0.4,False,,0.0,True,,0.0,True,,0.4,False,
2314,0.0,False,,0.0,True,,1.0,False,,0.0,True,,0.0,False,,0.0,True,,0.0,True,
2315,0.0,True,,0.0,False,,0.0,True,,0.0,True,,0.0,False,,0.0,False,,0.0,True,
2316,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,,0.0,False,
2317,0.0,True,,0.0,False,,0.0,True,,0.0,True,,0.0,False,,0.0,True,,0.0,True,
