response,ground_truth
Tornadoes are possible over north Florida and southeast Georgia.,A few tornadoes possible Friday; brief coastal inundation could affect low-lying terminals.
"Tornadoes are possible near the central Florida coast, which could impact the Port of Savannah.",Isolated tornadoes possible Friday into Friday night across southeast Georgia.
Isolated tornadoes are possible over north Florida and southeast Georgia.,Isolated tornadoes possible in southeast Georgia during Thu night–Fri
Tsunami warnings may be issued if the storm approaches the coast.,Isolated tornadoes and dangerous seas/strong currents in approaches and harbor channel.
"No additional hazards are directly associated with the storm at the Port of Savannah, GA, based on the given information.",Brief tornadoes in outer rain bands and reduced visibility/seas >8 ft for inbound/outbound vessels.
Tsunami warning may be issued if the storm approaches the coast.,Isolated tornadoes in outer rain-bands Thursday night and Friday
Tsunami warning could be issued if the storm intensifies and approaches the coast.,"Rough seas and hazardous marine conditions, possible minor coastal flooding at high tide, and navigation restrictions in the Savannah River channel"
Tsunami warning may be issued if the storm intensifies and approaches the coast.,"Brief squalls, lightning, and elevated seas/river levels may disrupt vessel movements and cargo operations during Friday."
Tsunami warning may be issued if the storm intensifies and approaches the coast.,Potential river/flash flooding and temporary port access restrictions due to heavy rain and gusty squalls.
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""Low"",
    ""24_hours"": ""Low"",
    ""48_hours"": ""Low"",
    ""72_hours"": ""Low"",
    ""96_hours"": ""Low""
  }
}
```","{'in 12h': '3%', 'in 24h': '28%', 'in 48h': '72%', 'in 72h': '72%', 'in 96h': '72%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""low"",
    ""24_hours"": ""moderate"",
    ""48_hours"": ""high"",
    ""72_hours"": ""moderate"",
    ""96_hours"": ""low""
  }
}
```","{'in 12h': '0%', 'in 24h': '2%', 'in 48h': '53%', 'in 72h': '58%', 'in 96h': '58%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""Low"",
    ""24_hours"": ""Low"",
    ""48_hours"": ""Low"",
    ""72_hours"": ""Low"",
    ""96_hours"": ""Low""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '24%', 'in 72h': '16%', 'in 96h': '0%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""0%"",
    ""24_hours"": ""0%"",
    ""48_hours"": ""0%"",
    ""72_hours"": ""0%"",
    ""96_hours"": ""0%""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '4%', 'in 72h': '29%', 'in 96h': '0%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""low"",
    ""24_hours"": ""low"",
    ""48_hours"": ""low"",
    ""72_hours"": ""low"",
    ""96_hours"": ""low""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '2%', 'in 72h': '22%', 'in 96h': '2%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": 0,
    ""24_hours"": 0,
    ""48_hours"": 0,
    ""72_hours"": 0,
    ""96_hours"": 0
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '16%', 'in 96h': '9%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": 0,
    ""24_hours"": 0,
    ""48_hours"": 0,
    ""72_hours"": 0,
    ""96_hours"": 0
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '4%', 'in 96h': '18%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": 0,
    ""24_hours"": 0,
    ""48_hours"": 0,
    ""72_hours"": 0,
    ""96_hours"": 0
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '6%'}"
"```json
{
  ""gale_force_probabilities"": {
    ""12_hours"": 0,
    ""24_hours"": 0,
    ""48_hours"": 0,
    ""72_hours"": 0,
    ""96_hours"": 0
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '4%'}"
01-09-2016,9/1/2016
01-09-2016,9/1/2016
01-09-2016,9/1/2016
01-09-2016,9/1/2016
01-09-2016,9/1/2016
01-09-2016,9/1/2016
01-09-2016,9/1/2016
29-08-2016,9/1/2016
01-09-2016,9/1/2016
01-09-2016,9/2/2016
01-09-2016,9/2/2016
01-09-2016,9/2/2016
01-09-2016,9/2/2016
02-09-2016,9/2/2016
01-09-2016,9/2/2016
01-09-2016,9/2/2016
28-08-2016,9/2/2016
01-09-2016,9/2/2016
01-09-2016,9/1/2016
01-09-2016,9/1/2016
01-09-2016,9/1/2016
01-09-2016,9/1/2016
01-09-2016,9/1/2016
01-09-2016,9/1/2016
01-09-2016,9/1/2016
01-09-2016,9/1/2016
01-09-2016,9/1/2016
2,2
3,2
2,2
2,2
2,2
4,2
3,2
3,2
3,2
1,1.0
0,1.0
3,1.0
0,1.0
0,1.0
4,1.0
3,1.0
4,1.0
4,1.0
3,0.798821074
0,0.798821074
0,0.798821074
0,0.798821074
0,0.798821074
0,0.798821074
0,0.798821074
7,0.798821074
9,0.798821074
A. None,C.
A. None,C.
A. None,C.
A. None,C.
A. None,C.
A. None,C.
A. None,C.
B,C.
A. None,C.
